Year,Location,Soil type,Crop,Irrigation,Temperature,Precipitation,Humidity,PH,Area,ETo,Yeild
2007,Belgaum,Laterite,Sugarcane,Drip,27.1,0,57.5,4.8,4954,3.83,4015
2008,Belgaum,Laterite,Sugarcane,Drip,26.8,0,57,4.8,5019,3.91,4279
2009,Belgaum,Laterite,Sugarcane,Drip,26.8,0,55,4.8,5127,3.45,4167
2010,Belgaum,Laterite,Sugarcane,Drip,26.8,0,56,4.8,5174,2.34,4479
2011,Belgaum,Laterite,Sugarcane,Drip,37,0,54,4.8,5294,3.74,3699
2012,Belgaum,Laterite,Sugarcane,Drip,37,0,58,4.8,5474,4.19,4904
2013,Belgaum,Laterite,Sugarcane,Drip,37,0,58,4.8,5864,3.4,2821
2014,Belgaum,Laterite,Sugarcane,Drip,38,0,59,4.8,7028,2.01,3472
2015,Belgaum,Laterite,Sugarcane,Drip,38,0,50,4.8,7403,2.52,3647
2016,Belgaum,Laterite,Sugarcane,Drip,38,0,54,4.8,7501,3.19,393
2017,Belgaum,Laterite,Sugarcane,Drip,39,0,53,4.8,7714,4,167
2018,Belgaum,Laterite,Sugarcane,Drip,39,0,59.5,4.8,7856,3.91,71
2013,Belgaum,Laterite,Sugarcane,Drip,39,0,55,4.8,32,4.3,52
2014,Belgaum,Laterite,Sugarcane,Drip,40,0,53,4.8,1,4.28,2570
2015,Belgaum,Laterite,Sugarcane,Drip,40,0,53.5,4.8,30,4.02,27170
2016,Belgaum,Laterite,Sugarcane,Drip,40,0,52.5,4.8,6,4.09,114744
2017,Belgaum,Laterite,Sugarcane,Drip,41,0.037269168,56,4.8,15,4.08,1402
2018,Belgaum,Laterite,Sugarcane,Drip,41,2.2893126,57,4.8,4,4.04,23456
2004,Belgaum,Laterite,Sugarcane,Drip,41,0.067330174,57.5,4.8,39,4.27,107809
2005,Belgaum,Laterite,Sugarcane,Drip,42,6.248094,57,4.8,6,3.91,1132
2006,Belgaum,Laterite,Sugarcane,Drip,42,0.3699353,55,4.8,12,4.27,23960
2007,Belgaum,Laterite,Sugarcane,Drip,42,0,56,4.8,3,4.17,126487
2008,Belgaum,Laterite,Sugarcane,Drip,43,0,54,4.8,17,4.3,804
2009,Belgaum,Laterite,Sugarcane,Drip,43,0,58,4.8,3,4.17,30362
2010,Belgaum,Laterite,Sugarcane,Drip,128,0,58,4.8,9,4.24,124492
2011,Belgaum,Laterite,Sugarcane,Drip,129,0,59,4.8,21,4.35,792
2012,Belgaum,Alluvial,Sugarcane,Drip,130,0,50,4.8,11,4.42,34153
2013,Belgaum,Alluvial,Sugarcane,Drip,131,0,54,4.8,4,4.12,2570
2014,Belgaum,Alluvial,Sugarcane,Drip,132,0,53,4.8,15,4.05,27170
2015,Belgaum,Alluvial,Sugarcane,Basin,133,0,59.5,4.8,8,4.05,114744
2016,Belgaum,Alluvial,Sugarcane,Basin,134,0,55,4.8,29,4.31,1402
2017,Belgaum,Alluvial,Sugarcane,Basin,135,0,53,4.8,1,4.22,23456
2018,Belgaum,Alluvial,Sugarcane,Basin,136,0,53.5,4.8,13736,3.93,107809
2015,Belgaum,Alluvial,Sugarcane,Basin,137,0.91879684,52.5,4.8,14003,2.16,1132
2016,Belgaum,Alluvial,Sugarcane,Basin,138,0,56,4.8,14179,3.71,23960
2017,Belgaum,Alluvial,Sugarcane,Basin,139,0,57,4.8,14319,3.02,126487
2018,Belgaum,Alluvial,Sugarcane,Basin,140,0,57.5,4.8,14464,2.08,804
2013,Belgaum,Alluvial,Sugarcane,Basin,141,0,57,4.8,14876,1.08,30362
2014,Belgaum,Alluvial,Sugarcane,Basin,142,0,55,4.8,14976,2.04,124492
2015,Belgaum,Alluvial,Sugarcane,Basin,143,0,56,4.8,15009,1.18,792
2016,Belgaum,Alluvial,Sugarcane,Basin,144,0.012565179,54,4.8,15114,3.57,34153
2017,Belgaum,Alluvial,Sugarcane,Drip,27,0,57,4.8,16224,4.35,132551
2018,Belgaum,Alluvial,Sugarcane,Drip,27,0,57.5,4.8,17095,4.23,338
2004,Belgaum,Alluvial,Sugarcane,Drip,27,0,57,4.8,17512,0.84,22966
2005,Belgaum,Alluvial,Sugarcane,Drip,27,0,55,4.8,17587,3.17,131763
2006,Belgaum,Alluvial,Sugarcane,Drip,27,0,56,4.8,17771,3.28,404
2007,Belgaum,Alluvial,Sugarcane,Drip,27,0,54,4.8,17825,4.3,24184
2008,Belgaum,Alluvial,Sugarcane,Drip,27.2,0,58,4.8,3147,4.37,124387
2009,Belgaum,Alluvial,Sugarcane,Drip,27.2,0.003849195,58,4.8,2578,4.55,343
2010,Belgaum,Alluvial,Sugarcane,Drip,27.2,0.017526692,59,4.8,1591,4.49,23099
2011,Belgaum,Alluvial,Sugarcane,Drip,27,0,50,4.8,1298,4.5,117825.84
2012,Belgaum,Sandy loam,Sugarcane,Drip,27,0,54,4.8,4,4.44,336
2013,Belgaum,Sandy loam,Sugarcane,Drip,27,0,53,4.8,1122,4.56,22594
2014,Belgaum,Sandy loam,Sugarcane,Drip,27,0,52,4.8,917,4.45,116481.07
2015,Belgaum,Sandy loam,Sugarcane,Drip,27,0,51,4.8,819,4.77,316
2016,Belgaum,Sandy loam,Sugarcane,Drip,27,0,57,4.8,619,3.81,21400
2017,Belgaum,Sandy loam,Sugarcane,Drip,27.2,0,57,4.8,391,4.48,122102
2016,Belgaum,Sandy loam,Sugarcane,Drip,27.2,0,60,4.8,211,5.09,382
2017,Belgaum,Sandy loam,Sugarcane,Drip,27.2,0,57,4.8,153,4.65,19578
2018,Belgaum,Sandy loam,Sugarcane,Drip,27.1,0,57,4.8,111,5.03,121037
2013,Belgaum,Sandy loam,Sugarcane,Drip,27.1,0,54,4.8,76,5.08,231
2014,Belgaum,Sandy loam,Sugarcane,Drip,27.1,0,54.5,4.8,53,4.96,18951
2015,Belgaum,Sandy loam,Sugarcane,Drip,26.8,0,56.6,4.8,2688,4.97,110579
2016,Belgaum,Sandy loam,Sugarcane,Drip,26.8,0,55.5,4.8,2311,4.55,221
2017,Belgaum,Sandy loam,Sugarcane,Drip,26.8,0,58.5,4.8,2188,4.38,15362
2018,Belgaum,Sandy loam,Sugarcane,Drip,37,0,59.5,4.8,1998,2.87,120373
2004,Belgaum,Sandy loam,Sugarcane,Drip,37,0,55,4.8,2006,4.4,291
2005,Belgaum,Sandy loam,Sugarcane,Drip,37,0,53,4.8,2034,3.16,17231
2006,Belgaum,Sandy loam,Sugarcane,Drip,38,0,53.5,4.8,2035,3.5,119359
2007,Belgaum,Sandy loam,Sugarcane,Drip,38,0,52.5,4.8,2074,3.36,283
2008,Belgaum,Sandy loam,Sugarcane,Drip,38,0,56,4.8,2127,4.4,17690
2009,Belgaum,Sandy loam,Sugarcane,Drip,39,0,57,4.8,2090,4.95,7157
2010,Belgaum,Sandy loam,Sugarcane,Drip,39,0,57.5,4.8,2059,4.99,8700
2011,Belgaum,Sandy loam,Sugarcane,Drip,39,0,57,4.8,2050,4.74,41266
2012,Belgaum,Sandy loam,Sugarcane,Drip,40,0,55,4.8,1865,2.31,8838
2013,Belgaum,Sandy loam,Sugarcane,Drip,40,0,56,4.8,1841,3.79,8954
2014,Belgaum,Sandy,Sugarcane,Drip,40,0,54,4.8,1799,2.84,42915
2015,Belgaum,Sandy,Sugarcane,Drip,41,0,58,4.8,1468,5.28,9230
2016,Belgaum,Sandy,Sugarcane,Drip,41,0,58,4.8,568,5.5,44313
2017,Belgaum,Sandy,Sugarcane,Drip,41,0,59,4.8,407,5.48,45820
2016,Belgaum,Sandy,Sugarcane,Drip,42,0,50,4.8,177,5.52,49084
2017,Belgaum,Sandy,Sugarcane,Drip,42,0,54,4.8,51,5.11,86311
2016,Belgaum,Sandy,Sugarcane,Drip,42,0,53,4.8,173,5.54,57642
2017,Belgaum,Sandy,Sugarcane,Drip,43,0,52,4.8,201,5.54,58405
2018,Belgaum,Sandy,Sugarcane,Drip,43,0,51,4.8,206,5.55,60751
2013,Belgaum,Sandy,Sugarcane,Basin,27,0,57,4.8,243,5.46,109506
2014,Belgaum,Sandy,Sugarcane,Basin,27,0,57,4.8,123,5.11,114
2015,Belgaum,Sandy,Sugarcane,Basin,27,0,60,4.8,82,4.33,3
2016,Belgaum,Sandy,Sugarcane,Basin,27,0,57,4.8,74,5.27,95
2017,Belgaum,Sandy,Sugarcane,Basin,27,0,57,4.8,18,4.4,19
2018,Belgaum,Sandy,Sugarcane,Basin,27,0,54,4.8,37,5.12,54
2004,Belgaum,Sandy,Sugarcane,Basin,27.2,0,54.5,4.8,35,5.34,13
2005,Belgaum,Sandy,Sugarcane,Basin,27.2,0,56.6,4.8,5974,5.59,123
2006,Belgaum,Sandy,Sugarcane,Basin,27.2,0,55.5,4.8,6631,5.45,19
2007,Belgaum,Sandy,Sugarcane,Basin,27,0,58.5,4.8,6705,4.65,32
2008,Belgaum,Sandy,Sugarcane,Basin,27,0,59.5,4.8,5876,5.64,8
2009,Belgaum,Sandy,Sugarcane,Basin,27,0,55,4.8,326,5.41,50
2010,Belgaum,Sandy loam,Sugarcane,Basin,27,0,53,4.8,6470,5.95,10
2011,Belgaum,Sandy loam,Sugarcane,Basin,27,0,53.5,4.8,6709,6.34,29
2012,Belgaum,Sandy loam,Sugarcane,Basin,27,0,52.5,4.8,6186,6.31,44
2013,Belgaum,Sandy loam,Sugarcane,Basin,27.2,0,56,4.8,6503,5.27,33
2014,Belgaum,Sandy loam,Sugarcane,Basin,27.2,0,57,4.8,5220,4.89,14
2015,Belgaum,Sandy loam,Sugarcane,Basin,27.2,0,57.5,4.8,4677,5.41,56
2016,Belgaum,Sandy loam,Sugarcane,Basin,27.1,0,57,4.8,4803,4.99,26
2017,Belgaum,Sandy loam,Sugarcane,Basin,27.1,0,55,4.8,3739,5.95,98
2017,Belgaum,Sandy loam,Sugarcane,Basin,27.1,0,56,4.8,3529,6.37,3
2016,Belgaum,Sandy loam,Sugarcane,Basin,26.8,0,54,4.8,3649,6.37,58637
2017,Belgaum,Sandy loam,Sugarcane,Basin,26.8,0,58,4.8,1374,7.2,59777
2018,Belgaum,Sandy loam,Sugarcane,Basin,26.8,0,58,4.8,933,6.72,60528
2013,Belgaum,Sandy loam,Sugarcane,Basin,37,0,59,4.8,345,6.51,61126
2014,Belgaum,Sandy loam,Sugarcane,Basin,37,0,50,4.8,29,6.47,623687
2015,Belgaum,Sandy loam,Sugarcane,Basin,37,0,54,4.8,11,6.68,63504
2016,Belgaum,Sandy loam,Sugarcane,Basin,38,0,53,4.8,10,6.11,63931
2017,Belgaum,Sandy loam,Sugarcane,Basin,38,0,52,4.8,7,5.31,73730
2018,Belgaum,Sandy loam,Sugarcane,Basin,38,0,51,4.8,10,6.42,118416
2004,Belgaum,Sandy loam,Sugarcane,Basin,39,0,57,4.8,56,6.72,130132
2005,Belgaum,Sandy loam,Sugarcane,Basin,39,0,57,4.8,68,7.11,154889
2006,Belgaum,Sandy loam,Sugarcane,Basin,39,0,60,4.8,56,6.22,171739
2007,Belgaum,Sandy loam,Sugarcane,Basin,40,0,57,4.8,66,7.26,172475
2008,Belgaum,Sandy loam,Sugarcane,Basin,40,0,57,4.8,55,6.76,177939
2009,Belgaum,Sandy loam,Sugarcane,Basin,40,0,54,4.8,42,6.64,313547
2010,Belgaum,Sandy loam,Sugarcane,Basin,41,0,54.5,4.8,51179,6.32,2783
2011,Belgaum,Sandy loam,Sugarcane,Basin,41,0,56.6,4.8,468,4.86,1533
2012,Belgaum,Sandy loam,Sugarcane,Basin,41,0,55.5,4.8,11841,5.76,1647
2013,Belgaum,Sandy loam,Sugarcane,Basin,42,0,58.5,4.8,50975,6.11,975
2014,Belgaum,Sandy loam,Sugarcane,Basin,42,0,59.5,4.8,206,6.68,2
2015,Belgaum,Sandy loam,Sugarcane,Basin,42,0,55,4.8,10922,6.26,836
2016,Belgaum,Sandy loam,Sugarcane,Basin,43,0,53,4.8,51390,6.81,806
2017,Belgaum,Sandy loam,Sugarcane,Spray,27,0,53.5,4.8,177,6.73,880
2004,Belgaum,Sandy loam,Sugarcane,Spray,27,0,52.5,4.8,10723,6.69,770
2004,Belgaum,Sandy loam,Sugarcane,Spray,27,0.00583413,56,4.8,51709,6.73,395
2004,Belgaum,Sandy loam,Sugarcane,Spray,27,0,57,4.8,146,5.99,187
2004,Belgaum,Sandy loam,Sugarcane,Spray,27,0,57.5,4.8,10910,3.15,187
2004,Belgaum,Sandy loam,Sugarcane,Spray,27,0,57,4.8,51355,5.42,121
2004,Belgaum,Sandy loam,Sugarcane,Spray,27.2,0,55,4.8,160,5.22,103
2004,Belgaum,Sandy loam,Sugarcane,Spray,27.2,0,56,4.8,10912,5.86,71
2004,Belgaum,Sandy loam,Sugarcane,Spray,27.2,0,54,4.8,51353,4.39,3961
2004,Belgaum,Sandy loam,Sugarcane,Spray,27,0,58,4.8,142,6,4247
2004,Belgaum,Sandy loam,Sugarcane,Spray,27,0,58,4.8,10505,6.34,3290
2004,Belgaum,Sandy loam,Sugarcane,Spray,27,0,59,4.8,51040,3.95,3138
2004,Belgaum,Sandy loam,Sugarcane,Spray,27,0,50,4.8,154,5.65,3423
2004,Belgaum,Sandy loam,Sugarcane,Spray,27,0,54,4.8,10318,6.57,3899
2004,Belgaum,Sandy loam,Sugarcane,Spray,27,0,53,4.8,48083,3.34,4015
2004,Belgaum,Sandy loam,Sugarcane,Spray,27.2,0,52,4.8,143,5.66,4279
2004,Belgaum,Sandy loam,Sugarcane,Spray,27.2,0,51,4.8,9283,4.19,4167
2004,Belgaum,Sandy loam,Sugarcane,Spray,27.2,0.5913126,57,4.8,47200,3.09,4479
2004,Belgaum,Sandy,Sugarcane,Spray,27.1,5.4811254,57,4.8,158,6.29,3699
2004,Belgaum,Sandy,Sugarcane,Spray,27.1,27.658619,60,4.8,8982,4.81,4904
2004,Belgaum,Sandy,Sugarcane,Spray,27.1,0,57,4.8,46990,6.71,2821
2004,Belgaum,Sandy,Sugarcane,Spray,26.8,0,57,4.8,103,5.69,3472
2004,Belgaum,Sandy,Sugarcane,Spray,26.8,0,54,4.8,8239,3.23,3647
2004,Belgaum,Sandy,Sugarcane,Spray,26.8,0,54.5,4.8,44563,7.1,393
2004,Belgaum,Sandy,Sugarcane,Spray,37,0.19538637,56.6,4.8,96,6.42,167
2004,Belgaum,Sandy,Sugarcane,Spray,37,0.9473188,55.5,4.8,6949,6.33,71
2004,Belgaum,Sandy,Sugarcane,Spray,37,0.02511409,58.5,4.8,44663,4.96,52
2004,Belgaum,Sandy,Sugarcane,Spray,38,1.1742029,59.5,4.8,110,4.84,12
2004,Belgaum,Sandy,Sugarcane,Spray,38,0,55,4.8,6824,5.44,51
2004,Belgaum,Sandy,Sugarcane,Spray,38,0.020872524,53,4.8,43013,3.76,61
2004,Belgaum,Sandy,Sugarcane,Spray,39,9.285491,53.5,4.8,95,4.46,67
2004,Belgaum,Sandy,Sugarcane,Spray,39,13.566919,52.5,4.8,6441,3.77,62
2004,Belgaum,Sandy,Sugarcane,Spray,39,0,56,4.8,4012,6.03,32
2004,Belgaum,Sandy,Sugarcane,Spray,40,0.12836505,57,4.8,4877,6.26,22
2004,Belgaum,Sandy,Sugarcane,Spray,40,0,57.5,4.8,4930,5.87,25
2004,Belgaum,Sandy,Sugarcane,Spray,40,0.357469,57,4.8,4954,6.39,4
2004,Belgaum,Sandy,Sugarcane,Spray,41,0,55,4.8,5019,6.39,9
2004,Belgaum,Sandy,Sugarcane,Spray,41,0.62086827,56,4.8,5127,5.14,12
2004,Belgaum,Sandy,Sugarcane,Spray,41,0,54,4.8,5174,5.61,2089
2004,Belgaum,Sandy,Sugarcane,Spray,42,0,58,4.8,5294,4.43,2810
2004,Belgaum,Sandy,Sugarcane,Spray,42,0.0123186,58,4.8,5474,5.19,841
2004,Belgaum,Sandy,Sugarcane,Spray,42,7.165875,59,4.8,5864,4.6,3550
2004,Belgaum,Sandy,Sugarcane,Spray,43,0.12917027,50,4.8,7028,4.8,109
2004,Belgaum,Sandy,Sugarcane,Spray,43,0,54,4.8,7403,4.65,3368
2004,Belgaum,Sandy,Sugarcane,Drip,128,0,53,4.8,7501,2.98,3671
2004,Belgaum,Sandy,Sugarcane,Drip,129,0,52,4.8,7714,5.04,2404
2004,Belgaum,Sandy,Sugarcane,Drip,130,0,51,4.8,7856,0.7,2805
2004,Belgaum,Sandy,Sugarcane,Drip,131,0,57,4.8,32,4.67,2331
2004,Belgaum,Sandy,Sugarcane,Drip,132,0,57,4.8,1,5.4,2088
2004,Belgaum,Sandy,Sugarcane,Drip,133,0,60,4.8,30,2.88,2628
2004,Belgaum,Sandy,Sugarcane,Drip,134,0,57,4.8,6,4.69,1939
2004,Belgaum,Sandy,Sugarcane,Drip,135,0,57,4.8,15,6.16,1871
2004,Belgaum,Sandy,Sugarcane,Drip,136,0,54,4.8,4,5.82,1868
2004,Belgaum,Sandy,Sugarcane,Drip,137,0,54.5,4.8,39,5.95,127919
2004,Belgaum,Sandy,Sugarcane,Drip,138,1.2682673,56.6,4.8,6,5.25,75340
2004,Belgaum,Sandy,Sugarcane,Drip,139,6.957238,55.5,4.8,12,5.05,29170
2004,Belgaum,Sandy,Sugarcane,Drip,140,5.3912516,58.5,4.8,3,5.42,1901
2004,Belgaum,Sandy,Sugarcane,Drip,141,0.023777299,59.5,4.8,17,5.69,972
2004,Belgaum,Sandy,Sugarcane,Drip,142,3.4810715,55,4.8,3,5.43,874
2004,Belgaum,Sandy,Sugarcane,Drip,143,0.3776477,53,4.8,9,5.42,592
2004,Belgaum,Sandy,Sugarcane,Drip,144,0,53.5,4.8,21,4.9,864
2004,Belgaum,Sandy,Sugarcane,Drip,27,0,52.5,4.8,11,4.63,5373
2004,Belgaum,Sandy,Sugarcane,Drip,27,0,56,4.8,4,2.45,6589
2004,Belgaum,Sandy,Sugarcane,Drip,27,0,57,4.8,15,1.59,5107
2004,Belgaum,Sandy,Sugarcane,Drip,27,0,57.5,4.8,8,1.81,5518
2004,Belgaum,Sandy,Sugarcane,Drip,27,0,57,4.8,29,2.29,4912
2004,Belgaum,Sandy,Sugarcane,Drip,27,1.0203686,55,4.8,1,1.9,3830
2004,Belgaum,Sandy,Sugarcane,Drip,27.2,1.6066577,56,4.8,13736,2.48,4
2004,Belgaum,Sandy,Sugarcane,Drip,27.2,0,54,4.8,14003,1.83,9
2004,Belgaum,Alluvial,Sugarcane,Drip,27.2,0,58,6.3,14179,1.94,12
2004,Belgaum,Alluvial,Sugarcane,Drip,27,0,58,6.3,14319,1.5,2089
2004,Belgaum,Alluvial,Sugarcane,Drip,27,0,59,6.3,14464,1.65,2810
2004,Belgaum,Alluvial,Sugarcane,Drip,27,0.32894513,50,6.3,14876,4.08,841
2004,Belgaum,Alluvial,Sugarcane,Drip,27,0,54,6.3,14976,3.13,3550
2004,Belgaum,Alluvial,Sugarcane,Drip,27,0.80384815,53,6.3,15009,2.63,109
2004,Belgaum,Alluvial,Sugarcane,Drip,27,0,52,6.3,15114,3.66,3368
2004,Belgaum,Alluvial,Sugarcane,Drip,27.2,0,51,6.3,16224,3.48,3671
2004,Belgaum,Alluvial,Sugarcane,Drip,27.2,0,57,6.3,17095,4.48,2404
2004,Belgaum,Alluvial,Sugarcane,Drip,27.2,0,57,6.3,17512,3.9,2805
2004,Belgaum,Alluvial,Sugarcane,Drip,27.1,0,60,6.3,17587,3.5,2331
2004,Belgaum,Alluvial,Sugarcane,Drip,27.1,3.40767,57,6.3,17771,3.17,2088
2004,Belgaum,Alluvial,Sugarcane,Drip,27.1,18.518814,57,6.3,17825,3.58,2628
2004,Belgaum,Alluvial,Sugarcane,Drip,26.8,1.911485,54,6.3,3147,3.21,1939
2004,Belgaum,Alluvial,Sugarcane,Drip,26.8,0.058814503,54.5,6.3,2578,4.36,1871
2004,Belgaum,Alluvial,Sugarcane,Drip,26.8,0,56.6,6.3,1591,3.09,1868
2004,Belgaum,Alluvial,Sugarcane,Drip,37,0.31942362,55.5,6.3,1298,4.81,127919
2004,Belgaum,Alluvial,Sugarcane,Drip,37,0.4590708,58.5,6.3,4,4.98,75340
2004,Belgaum,Alluvial,Sugarcane,Drip,37,0,59.5,6.3,1122,4.98,29170
2004,Belgaum,Alluvial,Sugarcane,Basin,38,1.2926832,55,6.3,917,4.24,1901
2004,Belgaum,Alluvial,Sugarcane,Basin,38,1.8623613,53,6.3,819,2.67,972
2004,Belgaum,Alluvial,Sugarcane,Basin,38,0,53.5,6.3,619,1.18,874
2004,Belgaum,Sandy loam,Sugarcane,Basin,39,0.18558455,52.5,6.3,391,1.71,592
2004,Belgaum,Sandy loam,Sugarcane,Basin,39,9.069416,56,6.3,211,1.56,864
2004,Belgaum,Sandy loam,Sugarcane,Basin,39,52.144257,57,6.3,153,1.09,5373
2004,Belgaum,Sandy loam,Sugarcane,Basin,40,54.603897,57.5,6.3,111,1.44,6589
2004,Belgaum,Sandy loam,Sugarcane,Basin,40,3.1351824,57,6.3,76,1.52,5107
2004,Belgaum,Sandy loam,Sugarcane,Basin,40,0,55,6.3,53,3.18,5518
2004,Belgaum,Sandy loam,Sugarcane,Basin,41,48.369972,56,6.3,2688,3.12,4912
2004,Belgaum,Sandy loam,Sugarcane,Basin,41,5.7783613,54,6.3,2311,2.33,3830
2004,Belgaum,Sandy loam,Sugarcane,Basin,41,2.2072098,58,6.3,2188,1.57,4
2004,Belgaum,Sandy loam,Sugarcane,Basin,42,11.587631,58,6.3,1998,1.55,9
2004,Belgaum,Sandy loam,Sugarcane,Basin,42,4.408,59,6.3,2006,2.08,12
2004,Belgaum,Sandy loam,Sugarcane,Basin,42,25.83522,50,6.3,2034,2.97,2089
2004,Belgaum,Sandy loam,Sugarcane,Basin,43,13.692208,54,6.3,2035,3.3,2810
2004,Belgaum,Sandy loam,Sugarcane,Basin,43,0,53,6.3,2074,4.33,841
2004,Belgaum,Sandy loam,Sugarcane,Basin,27,6.891997,52,6.3,2127,4.81,3550
2004,Belgaum,Sandy loam,Sugarcane,Basin,27,9.007085,51,6.3,2090,4.75,109
2004,Belgaum,Sandy loam,Sugarcane,Basin,27,1.9983705,57,6.3,2059,4.25,3368
2004,Belgaum,Laterite,Sugarcane,Basin,27,15.53643,57,6.3,2050,2.21,3671
2004,Belgaum,Laterite,Sugarcane,Basin,27,61.791676,60,6.3,1865,1.51,2404
2004,Belgaum,Laterite,Sugarcane,Basin,27,1.088173,57,6.3,1841,4.44,2805
2004,Belgaum,Laterite,Sugarcane,Basin,27.2,0,57,6.3,1799,2.36,2331
2004,Belgaum,Laterite,Sugarcane,Basin,27.2,27.02026,54,6.3,1468,0.88,2088
2004,Belgaum,Laterite,Sugarcane,Basin,27.2,0.032005087,54.5,6.3,568,1.35,2628
2004,Belgaum,Laterite,Sugarcane,Basin,27,0.06116387,56.6,6.3,407,1.23,1939
2004,Belgaum,Laterite,Sugarcane,Basin,27,1.5594796,55.5,6.3,177,1.34,1871
2004,Belgaum,Laterite,Sugarcane,Basin,27,4.2641187,58.5,6.3,51,1.23,1868
2004,Belgaum,Laterite,Sugarcane,Basin,27,0.26482525,59.5,6.3,173,1.44,127919
2004,Belgaum,Laterite,Sugarcane,Basin,27,0,55,6.3,201,1.64,75340
2004,Belgaum,Laterite,Sugarcane,Basin,27,0,53,6.3,206,1.36,29170
2004,Belgaum,Laterite,Sugarcane,Basin,27.2,0.66987133,53.5,6.3,243,1.54,1901
2004,Belgaum,Laterite,Sugarcane,Basin,27.2,3.3220775,52.5,6.3,123,1.62,972
2004,Belgaum,Laterite,Sugarcane,Basin,27.2,7.125489,56,6.3,82,2.35,874
2004,Belgaum,Laterite,Sugarcane,Basin,27.1,5.832582,57,6.3,74,3.13,592
2004,Belgaum,Laterite,Sugarcane,Basin,27.1,32.998016,57.5,6.3,18,2.43,864
2004,Belgaum,Laterite,Sugarcane,Basin,27.1,13.529946,57,6.3,37,1.95,5373
2004,Belgaum,Laterite,Sugarcane,Basin,26.8,42.51022,55,6.3,35,2,6589
2004,Belgaum,Laterite,Sugarcane,Basin,26.8,1.8965015,56,6.3,5974,2.38,5107
2004,Belgaum,Clay loam,Sugarcane,Basin,26.8,4.1249766,54,6.3,6631,1.58,5518
2004,Belgaum,Clay loam,Sugarcane,Basin,37,2.0924664,58,6.3,6705,4.39,4912
2013,Belgaum,Clay loam,Sugarcane,Basin,37,0.80368316,58,6.3,5876,4.97,3830
2014,Belgaum,Clay loam,Sugarcane,Spray,37,47.549744,59,6.3,326,5.19,313547
2015,Belgaum,Clay loam,Sugarcane,Spray,38,75.629524,50,6.3,6470,3.67,2783
2016,Belgaum,Clay loam,Sugarcane,Spray,38,13.753874,54,6.3,6709,3.97,1533
2017,Belgaum,Clay loam,Sugarcane,Spray,38,5.416031,53,6.3,6186,4.67,1647
2018,Belgaum,Clay loam,Sugarcane,Spray,39,0,52,6.3,6503,4.25,975
2004,Belgaum,Clay loam,Sugarcane,Spray,39,4.5136337,51,6.3,5220,4.86,2
2005,Belgaum,Clay loam,Sugarcane,Spray,39,3.385975,57,6.3,4677,4.28,836
2006,Belgaum,Clay loam,Sugarcane,Spray,40,5.5271473,57,6.3,4803,5.21,806
2007,Belgaum,Clay loam,Sugarcane,Spray,40,26.021313,60,6.3,3739,3.27,880
2008,Belgaum,Clay loam,Sugarcane,Spray,40,78.361404,57,6.3,3529,3.92,770
2009,Belgaum,Clay loam,Sugarcane,Spray,41,52.701836,57,6.3,3649,4.46,395
2010,Belgaum,Clay loam,Sugarcane,Spray,41,8.73045,54,6.3,1374,5.19,187
2011,Belgaum,Clay loam,Sugarcane,Spray,41,8.181083,54.5,6.3,1279,2.89,187
2012,Belgaum,Clay loam,Sugarcane,Spray,42,14.1919985,56.6,6.3,13283,3.84,121
2013,Belgaum,Clay loam,Sugarcane,Spray,42,0.010293699,55.5,6.3,52119,4.62,103
2014,Belgaum,Clay loam,Sugarcane,Spray,42,5.9060216,58.5,6.3,725,4.25,71
2015,Belgaum,Clay loam,Sugarcane,Spray,43,27.910776,59.5,6.3,12885,2.38,3961
2016,Belgaum,Medium textured ,Sugarcane,Spray,27,0.3182654,55,6.3,51179,4.06,4247
2017,Belgaum,Medium textured ,Sugarcane,Spray,27,5.102231,53,6.3,468,4.9,3290
2018,Belgaum,Medium textured ,Sugarcane,Spray,27,0.007622668,53.5,6.3,11841,5.35,3138
2004,Belgaum,Medium textured ,Sugarcane,Spray,27,0.053710017,52.5,6.3,50975,4.97,3423
2005,Belgaum,Medium textured ,Sugarcane,Spray,27,0.03923771,56,6.3,206,3.24,3899
2006,Belgaum,Medium textured ,Sugarcane,Spray,27,0,57,6.3,10922,3.74,4015
2007,Belgaum,Medium textured ,Sugarcane,Spray,27.2,0,57.5,6.3,51390,4.04,4279
2008,Belgaum,Medium textured ,Sugarcane,Spray,27.2,0.3511909,57,6.3,177,5.11,4167
2009,Belgaum,Medium textured ,Sugarcane,Spray,27.2,1.0886612,55,6.3,10723,5.45,4479
2010,Belgaum,Medium textured ,Sugarcane,Spray,27,0.18888499,56,6.3,51709,5.2,3699
2011,Belgaum,Medium textured ,Sugarcane,Spray,27,39.24627,54,6.3,146,4.95,4904
2012,Belgaum,Medium textured ,Sugarcane,Spray,27,5.0050106,58,6.3,10910,4.18,2821
2013,Belgaum,Medium textured ,Sugarcane,Spray,27,1.4226784,58,6.3,51355,1.77,3472
2014,Belgaum,Medium textured ,Sugarcane,Spray,27,0.906738,59,6.3,160,4.08,3647
2015,Belgaum,Medium textured ,Sugarcane,Spray,27,33.22175,50,6.3,10912,2.52,393
2016,Belgaum,Medium textured ,Sugarcane,Spray,27.2,5.517973,54,6.3,51353,4.41,167
2017,Belgaum,Medium textured ,Sugarcane,Spray,27.2,10.921902,53,6.3,1279,1.01,71
